Devices
1000
,,FSR - Force,FSR - Electric Potential,FSR - Electric Potential,ForcePlate - Force,,,ForcePlate - Moment,,,ForcePlate - CoP,,,
Frame,Sub Frame,Loadcell Hogu,Film sensor,Loadcell Bat,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,V,V,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
334,0,0.0558472,0.000610352,0.199585,3.4072,0.736801,-152.115,-335.617,-499.263,102.994,-203.282,2.20635,0
334,1,0.0558472,0.00183105,0.213318,3.58394,1.02249,-153.25,-278.379,-522.193,29.6421,-203.407,1.8165,0
334,2,0.0515747,0.00183105,0.202026,3.64166,1.13873,-151.514,-284.272,-411.512,-3.45321,-202.716,1.87621,0
334,3,0.0491333,0.00183105,0.161743,3.14235,1.06659,-152.215,-254.367,-593.743,25.0668,-203.901,1.67111,0
334,4,0.0537109,0.00213623,0.111389,3.58486,1.13222,-153.6,-118.255,-459.663,62.3998,-202.993,0.769894,0
335,0,0.0494385,0,0.0198364,3.27146,1.06797,-151.432,79.5954,-538.417,57.6989,-203.556,-0.525619,0
335,1,0.0430298,0,-0.0534058,3.42909,0.46997,-152.375,121.755,-527.063,19.9112,-203.459,-0.799048,0
335,2,0.045166,0.000915527,-0.132141,3.11759,1.22383,-152.128,185.629,-247.302,89.7063,-201.626,-1.22022,0
335,3,0.0350952,0,-0.181274,3.53785,0.823682,-152.38,325.561,-469.077,57.7023,-203.078,-2.1365,0
335,4,0.045166,0.00213623,-0.209656,3.65124,0.998413,-153.163,221.088,-516.722,109.219,-203.374,-1.44348,0
336,0,0.0515747,0.000915527,-0.211487,3.34179,0.776548,-152.123,479.416,-638.688,72.2974,-204.199,-3.15149,0
336,1,0.0518799,0.0012207,-0.177917,3.36491,0.932251,-152.73,195.886,-514.348,108.937,-203.368,-1.28256,0
336,2,0.0561523,0.00152588,-0.123901,3.01041,1.04316,-152.217,212.173,-535.414,34.8022,-203.517,-1.39388,0
336,3,0.0509644,0.000305176,-0.0390625,3.27564,1.04338,-152.734,134.022,-492.593,67.1659,-203.225,-0.877488,0
336,4,0.0558472,0.00152588,0.032959,3.7328,0.738405,-151.855,32.9936,-468.983,15.2621,-203.088,-0.217271,0
337,0,0.0534058,0.000305176,0.110779,3.60617,0.691075,-152.635,18.974,-489.419,98.9313,-203.206,-0.12431,0
337,1,0.062561,0.000610352,0.167236,3.60319,0.869126,-152.38,-150.832,-551.104,6.29906,-203.617,0.989842,0
337,2,0.0598145,0.00213623,0.209351,3.33807,1.09087,-151.603,-220.245,-531.891,71.2234,-203.508,1.45277,0
337,3,0.0546265,0.000610352,0.219421,3.58389,0.890446,-152.725,-362.132,-558.604,66.4388,-203.658,2.37113,0
337,4,0.0457764,0.00183105,0.192871,3.45338,0.955794,-153.336,-248.336,-463.674,75.7872,-203.024,1.61956,0
338,0,0.0515747,0.000915527,0.145569,3.14124,0.759206,-151.773,-278.497,-506.26,33.4251,-203.336,1.83496,0
338,1,0.0424194,0.0012207,0.0805664,3.69255,0.846137,-152.813,-129.484,-563.153,6.44894,-203.685,0.847338,0
338,2,0.0476074,0.00183105,-0.00610352,3.39053,0.622596,-153.503,-62.4405,-452.786,135.872,-202.95,0.406771,0
338,3,0.0424194,0.00152588,-0.0839233,3.16973,0.819846,-153.861,91.5005,-513.548,25.3146,-203.338,-0.594695,0
338,4,0.0466919,0.00244141,-0.152588,3.64557,0.914199,-151.336,117.435,-519.089,113.155,-203.43,-0.775984,0
339,0,0.0415039,0.0012207,-0.197754,3.49642,0.755975,-153.423,267.291,-439.368,15.8783,-202.864,-1.74219,0
339,1,0.0421143,0.00152588,-0.212097,3.11914,1.19785,-151.786,207.709,-637.722,35.3065,-204.201,-1.36843,0
339,2,0.0466919,0.000915527,-0.19928,3.40303,1.26681,-151.521,232.441,-499.242,90.6202,-203.295,-1.53406,0
339,3,0.0515747,0.00183105,-0.159912,3.44548,0.892878,-150.992,117.08,-520.02,43.4175,-203.444,-0.775405,0
339,4,0.0448608,0.0012207,-0.106506,3.23406,0.732525,-152.555,143.017,-589.221,104.113,-203.862,-0.937478,0
340,0,0.0439453,0.000915527,-0.0158691,3.49749,0.821439,-152.467,2.16502,-662.108,108.943,-204.343,-0.0142,0
340,1,0.0546265,0.00213623,0.0552368,3.18886,0.46987,-152.983,-23.3866,-409.793,24.0323,-202.679,0.15287,0
340,2,0.0564575,0.0012207,0.1297,3.64676,1.13538,-152.295,-251.736,-472.825,75.8733,-203.105,1.65295,0
340,3,0.057373,0.00244141,0.181274,3.22973,0.913472,-151.774,-316.838,-545.135,70.8752,-203.592,2.08756,0
