Devices
1000
,,FSR - Force,FSR - Electric Potential,FSR - Electric Potential,ForcePlate - Force,,,ForcePlate - Moment,,,ForcePlate - CoP,,,
Frame,Sub Frame,Loadcell Hogu,Film sensor,Loadcell Bat,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,V,V,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
231,0,0.0341797,0,-0.19165,1.85072,1.56582,-155.209,256.007,-1997.43,106.333,-212.869,-1.64943,0
231,1,0.0415039,0.00213623,-0.145874,1.53741,2.1426,-154.269,235.719,-1949.07,74.2892,-212.634,-1.52798,0
231,2,0.0378418,0.000610352,-0.0930786,1.80654,2.16188,-155.046,168.917,-2039.06,181.472,-213.151,-1.08946,0
231,3,0.0405884,0.00183105,-0.00183105,2.17136,1.88287,-153.384,46.5836,-1835.37,124.112,-211.966,-0.303706,0
231,4,0.0421143,0.00274658,0.0720215,2.06248,2.12332,-154.089,79.6683,-1953.38,41.5734,-212.677,-0.517028,0
232,0,0.0488281,0.00244141,0.13855,2.61715,1.92345,-155.206,-262.974,-2019.52,96.9809,-213.012,1.69436,0
232,1,0.0445557,0.000610352,0.187683,2.28223,2.23465,-153.652,-160.987,-2033.76,101.91,-213.236,1.04773,0
232,2,0.0442505,0.00152588,0.207825,2.46032,2.03617,-154.687,-258.429,-1898.29,96.5987,-212.272,1.67066,0
232,3,0.038147,0.000610352,0.202942,2.3927,2.12428,-154.432,-209.542,-1984.2,32.0796,-212.848,1.35685,0
232,4,0.0424194,0.00244141,0.16571,2.69844,2.34662,-154.172,-100.065,-1952.69,60.297,-212.666,0.649047,0
233,0,0.0427246,0.00213623,0.115356,2.91987,1.9701,-153.989,-26.6386,-2060.42,78.7481,-213.38,0.17299,0
233,1,0.038147,0.00183105,0.0265503,2.76666,2.41153,-154.519,35.6033,-1928.55,134.853,-212.481,-0.230414,0
233,2,0.0402832,0.00213623,-0.0448608,2.4795,2.03617,-153.561,42.5171,-2016.01,92.5707,-213.128,-0.276875,0
233,3,0.0357056,0.00274658,-0.120544,2.61331,2.52008,-155.221,174.469,-1956.39,47.3089,-212.604,-1.124,0
233,4,0.0299072,0.000610352,-0.169373,2.52037,2.34677,-153.306,289.394,-1920.15,88.3968,-212.525,-1.88769,0
234,0,0.0283813,0.000610352,-0.204773,2.44013,1.87867,-155.035,236.162,-1924.14,92.6365,-212.411,-1.52328,0
234,1,0.0256348,-0.000305176,-0.212708,2.74441,2.16708,-154.431,593.543,-1910.78,112.037,-212.373,-3.84342,0
234,2,0.0354004,0.00183105,-0.180969,2.67913,1.96878,-154.775,296.128,-1907.7,55.6542,-212.326,-1.91328,0
234,3,0.0408936,0.0012207,-0.128174,2.80816,2.39097,-153.474,234.731,-1896.51,195.099,-212.357,-1.52945,0
234,4,0.0454712,0.0012207,-0.0512695,2.49976,1.94844,-152.952,205.971,-2026.81,92.5828,-213.251,-1.34664,0
235,0,0.0436401,0.0012207,0.0241089,2.44003,2.23184,-155.303,128.481,-1949.63,88.5306,-212.554,-0.827293,0
235,1,0.0430298,0.0012207,0.0973511,2.82687,2.19324,-153.65,94.9959,-1985.62,-32.4408,-212.923,-0.61826,0
235,2,0.0457764,0.00274658,0.15686,3.40459,1.86106,-155.284,-219.944,-1937.09,27.1644,-212.474,1.4164,0
235,3,0.0494385,0.000610352,0.199585,3.01082,2.16802,-155.642,-307.662,-1990.46,37.0118,-212.789,1.97673,0
235,4,0.0506592,0.000915527,0.210266,3.11502,2.17317,-154.944,-251.646,-1738.77,12.8706,-211.222,1.62411,0
