Devices
1000
,,FSR - Force,FSR - Electric Potential,FSR - Electric Potential,ForcePlate - Force,,,ForcePlate - Moment,,,ForcePlate - CoP,,,
Frame,Sub Frame,Loadcell Hogu,Film sensor,Loadcell Bat,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,V,V,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
65,0,0.0292969,0.000610352,0.06073,4.30092,0.00875864,-185.667,45.9953,2200.72,815.463,-188.147,-0.24773,0
65,1,0.0137329,0.000610352,-0.0463867,5.35096,-0.0757351,-183.831,-23.5849,1950.45,848.282,-189.39,0.128296,0
65,2,0.0177002,0,-0.138245,4.59197,-0.32554,-187.049,110.125,2163.24,810.888,-188.435,-0.588749,0
65,3,0.0140381,0.000915527,-0.198059,5.705,-0.275478,-184.606,179.618,1998.26,866.896,-189.176,-0.972979,0
65,4,0.0186157,0.0012207,-0.227356,5.01127,-0.237686,-186.783,90.8528,2056.79,927.363,-188.988,-0.486408,0
66,0,0.0234985,0.000305176,-0.219421,5.02501,0.142045,-185.577,263.511,2135.05,839.495,-188.495,-1.41996,0
66,1,0.0256348,0.00183105,-0.183105,5.22738,0.183757,-186.095,53.1554,1985.63,918.793,-189.33,-0.285636,0
66,2,0.0219727,0.00183105,-0.12146,4.8287,0.251488,-186.189,89.9779,2135.56,811.676,-188.53,-0.483261,0
66,3,0.0268555,0.000305176,-0.0350952,5.2481,-0.234672,-185.131,-64.3357,1903,908.754,-189.721,0.347514,0
66,4,0.0247192,0.000610352,0,5.49127,-0.146502,-186.434,-126.965,1983.54,853.159,-189.361,0.681019,0
67,0,0.0308228,0.000305176,0.0698853,5.16155,-0.235129,-186.001,-153.259,1978.8,866.781,-189.361,0.82397,0
67,1,0.0262451,0.00152588,0.13031,5.68761,-0.100102,-185.648,-348.15,1965.55,917.762,-189.413,1.87532,0
67,2,0.0299072,0.0012207,0.183105,5.22506,-0.298208,-184.779,-379.252,2009.83,944.84,-189.123,2.05247,0
67,3,0.0268555,0.000610352,0.209656,5.35535,-0.184763,-185.994,-552.097,2290.09,851.259,-187.687,2.96835,0
67,4,0.0305176,0.00335693,0.213928,4.89202,-0.319582,-183.655,-290.747,1951.25,903.085,-189.375,1.58312,0
68,0,0.0234985,0.00335693,0.192566,4.5399,0.386792,-185.237,-383.219,2120.27,797.044,-188.554,2.06881,0
68,1,0.0198364,0.000915527,0.12207,5.24769,-0.278674,-185.393,-276.928,1841.52,820.472,-190.067,1.49374,0
68,2,0.0201416,0.000610352,0.020752,5.09084,-0.165777,-184.7,-261.49,1971.33,847.879,-189.327,1.41576,0
68,3,0.00854492,0.00183105,-0.0799561,5.29678,-0.347351,-186.256,-25.1312,1964.22,964.375,-189.454,0.134928,0
68,4,0.0128174,0.0012207,-0.161438,5.18008,0.0983184,-185.746,16.5175,2119.98,867.003,-188.587,-0.0889253,0
69,0,0.0170898,0.00152588,-0.212708,5.2227,0.119432,-185.228,273.99,1993.36,839.915,-189.238,-1.4792,0
69,1,0.0299072,0.000610352,-0.231323,5.15824,-0.0798642,-185.137,265.225,1995.49,881.32,-189.222,-1.43259,0
69,2,0.0247192,0.000915527,-0.209656,4.95399,0.363002,-183.764,240.585,1772.76,752.479,-190.353,-1.30921,0
69,3,0.0247192,0.00244141,-0.162354,5.00425,0.00928894,-185.486,124.081,2100.14,867.018,-188.678,-0.668947,0
69,4,0.0256348,0.00183105,-0.0946045,5.28448,-0.0311151,-183.919,56.1145,2033.13,848.195,-188.946,-0.305104,0
70,0,0.0259399,0.000305176,-0.0265503,5.04896,-0.322529,-184.872,32.3171,1955.07,880.657,-189.425,-0.174808,0
70,1,0.032959,0.000610352,0.0271606,4.82723,-0.209858,-184.352,-86.0855,2087.88,921.803,-188.674,0.466963,0
70,2,0.0314331,0.000610352,0.0967407,5.08809,-0.229718,-183.916,-353.179,1996.9,842.728,-189.142,1.92033,0
70,3,0.0299072,0.000610352,0.152893,5.05056,-0.344624,-185.739,-346.772,1956.47,819.918,-189.467,1.86698,0
70,4,0.0341797,0.00244141,0.191956,5.09671,-0.102249,-186.436,-381.924,2044.49,889.703,-189.034,2.04855,0
71,0,0.0247192,0.00213623,0.21698,4.91051,0.212926,-183.664,-379.657,2057.92,875.563,-188.795,2.06713,0
71,1,0.0283813,0.000915527,0.209961,5.00398,-0.232066,-185.045,-309.05,2046.21,856.792,-188.942,1.67013,0
71,2,0.022583,0.00152588,0.185242,5.30781,0.0789251,-184.355,-162.013,2006.51,848.231,-189.116,0.878809,0
71,3,0.0219727,0.000305176,0.0964355,5.46526,-0.254929,-184.434,-98.2225,1857.55,894.773,-189.928,0.532562,0
71,4,0.0189209,0.0012207,-0.00976562,5.06934,0.185165,-184.884,-35.0373,1848.95,839.956,-189.999,0.18951,0
72,0,0.0158691,0.000610352,-0.108643,4.95394,0.0123954,-183.665,224.946,2046.57,829.814,-188.857,-1.22476,0
72,1,0.0170898,0.0012207,-0.175476,5.21986,-0.0771841,-184.095,199.055,1965.02,839.333,-189.326,-1.08126,0
72,2,0.0177002,0.000915527,-0.219727,4.87276,-0.41204,-184.614,162.575,1873.26,839.161,-189.853,-0.880622,0
