Devices
1000
,,FSR - Force,FSR - Electric Potential,FSR - Electric Potential,ForcePlate - Force,,,ForcePlate - Moment,,,ForcePlate - CoP,,,
Frame,Sub Frame,Loadcell Hogu,Film sensor,Loadcell Bat,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,V,V,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
279,0,0.0308228,0.00152588,0.232544,3.17701,-0.00493696,-151.773,-434.214,-2937.66,411.766,-219.356,2.86094,0
279,1,0.0286865,0.00152588,0.245972,3.59508,0.0178141,-151.768,-600.27,-3008.17,444.325,-219.821,3.95518,0
279,2,0.0231934,0.00213623,0.21637,3.51179,0.211816,-152.905,-414.046,-3126.96,450.22,-220.45,2.70787,0
279,3,0.0222778,0.00183105,0.159912,3.50902,-0.425701,-151.675,-351.653,-3041.15,453.382,-220.05,2.31847,0
279,4,0.0204468,0.00183105,0.0827026,3.60193,-0.670966,-153.232,-239.704,-2928.24,467.069,-219.11,1.56432,0
280,0,0.0180054,0.0012207,-0.00946045,3.68929,-0.892102,-152.707,-170.629,-3039.37,448.548,-219.903,1.11736,0
280,1,0.0140381,0,-0.0997925,3.87452,-0.788767,-155.141,100.512,-3123.55,501.046,-220.134,-0.647876,0
280,2,0.0125122,0.000305176,-0.173035,3.72092,-0.678079,-155.404,249.221,-2957.24,547.306,-219.029,-1.6037,0
280,3,0.015564,0.000915527,-0.222168,4.20483,-0.545381,-155.749,177.179,-3029.81,547.792,-219.453,-1.13759,0
280,4,0.0201416,0.00183105,-0.238647,3.92203,-0.394289,-156.452,172.526,-3149.65,516.088,-220.132,-1.10274,0
281,0,0.0250244,0.00183105,-0.220032,3.84978,-0.388682,-155.321,83.6803,-2926.56,496.347,-218.842,-0.538757,0
281,1,0.0234985,-0.000305176,-0.175476,4.11289,-0.0580173,-155.153,220.096,-3034.73,520.639,-219.56,-1.41858,0
281,2,0.0216675,0.00152588,-0.114746,4.42111,-0.278934,-154.885,66.5255,-3190.04,511.301,-220.596,-0.429515,0
281,3,0.0216675,0.00183105,-0.0134277,3.60402,-0.364251,-153.673,-138.03,-3015.87,500.591,-219.625,0.898206,0
281,4,0.0265503,0.00213623,0.0662231,3.9329,-0.298085,-154.195,-11.8196,-3046.43,422.266,-219.757,0.0766531,0
282,0,0.0247192,0.0012207,0.150452,4.13444,-0.409612,-155.145,-272.681,-3071.32,435.948,-219.796,1.75759,0
282,1,0.0268555,0.00152588,0.206909,3.65099,-0.234133,-154.545,-310.444,-3140.31,473.332,-220.32,2.00876,0
282,2,0.0317383,0.00183105,0.237732,3.82268,0.121934,-154.29,-272.863,-3058.5,436.492,-219.823,1.76851,0
282,3,0.0192261,0.00152588,0.235901,3.80256,0.0116832,-154.981,-466.953,-2968.19,435.866,-219.152,3.01297,0
282,4,0.0222778,0.000305176,0.201111,3.80333,-0.497825,-154.453,-287.426,-3111.76,412.53,-220.147,1.86093,0
283,0,0.0143433,0.00152588,0.140686,3.57069,-0.503778,-156.364,-199.802,-3099.65,510.475,-219.823,1.2778,0
283,1,0.0231934,0.00274658,0.0402832,3.5252,-0.503397,-156.28,-132.476,-3097.83,454.863,-219.822,0.847683,0
283,2,0.0164795,0.000915527,-0.0366211,3.41603,-0.39286,-156.368,-184.147,-3030.96,505.772,-219.384,1.17765,0
