Devices
1000
,,FSR - Force,FSR - Electric Potential,FSR - Electric Potential,ForcePlate - Force,,,ForcePlate - Moment,,,ForcePlate - CoP,,,
Frame,Sub Frame,Loadcell Hogu,Film sensor,Loadcell Bat,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,V,V,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
232,0,0.0350952,0.0012207,0.116882,0.962988,1.66338,-151.266,-98.6984,-4099.93,-657.99,-227.104,0.652482,0
232,1,0.0332642,0.0012207,0.181274,0.699646,2.14732,-151.628,-122.866,-4184.97,-684.767,-227.6,0.810315,0
232,2,0.0335693,0.00152588,0.228271,1.46103,2.79504,-150.673,-207.088,-4004.15,-642.897,-226.575,1.37442,0
232,3,0.0387573,0.00213623,0.238342,1.00413,2.39292,-151.63,-267.77,-4152.72,-745.009,-227.387,1.76595,0
232,4,0.0387573,0.000915527,0.21698,0.872014,2.01742,-151.364,-116.312,-4121.75,-768.747,-227.231,0.768427,0
233,0,0.0265503,0.000610352,0.168152,0.964762,1.79563,-153.093,-226.246,-3928.67,-750.963,-225.662,1.47783,0
233,1,0.0198364,0.000610352,0.106812,0.99993,2.66039,-150.07,-123.642,-4136.68,-656.627,-227.565,0.823899,0
233,2,0.0238037,0,0.00640869,1.15955,2.65724,-152.414,54.2885,-3989.58,-665.597,-226.176,-0.356192,0
233,3,0.0241089,0.0012207,-0.078125,1.00056,2.85863,-151.117,107.377,-3975.5,-679.493,-226.308,-0.710557,0
233,4,0.0146484,0.000915527,-0.158386,0.873823,2.50129,-152.068,326.076,-4005.18,-670.123,-226.338,-2.14428,0
234,0,0.0247192,0.00183105,-0.212097,1.31824,2.67448,-153.545,255.781,-4171.94,-678.264,-227.171,-1.66583,0
234,1,0.020752,0.000610352,-0.233154,0.939059,2.19242,-151.193,335.5,-4107.17,-656.503,-227.165,-2.21902,0
234,2,0.020752,0.000915527,-0.22583,1.0712,2.06058,-151.449,229.965,-4077.04,-675.461,-226.92,-1.51843,0
234,3,0.0253296,0.00213623,-0.1828,0.936501,2.76743,-150.857,315.03,-4141.89,-650.96,-227.456,-2.08826,0
234,4,0.0234985,0.000915527,-0.125732,1.57105,2.81557,-151.024,161.696,-4026.11,-679.255,-226.659,-1.07066,0
235,0,0.0286865,0.000915527,-0.0253296,1.29256,2.63345,-152.414,120.378,-4136.98,-669.641,-227.143,-0.789813,0
235,1,0.0241089,0.000305176,0.0488281,1.09548,2.19111,-152.583,113.546,-4138.11,-744.561,-227.12,-0.744158,0
235,2,0.0326538,0.00244141,0.13855,1.11668,2.9867,-152.943,34.8853,-4075.02,-687.9,-226.644,-0.228093,0
235,3,0.0332642,0.00152588,0.191956,1.33309,2.72429,-151.198,-209.609,-4255.15,-679.145,-228.143,1.38632,0
235,4,0.0366211,0.000610352,0.230713,1.37502,2.2632,-150.666,-250.993,-4143.23,-703.635,-227.499,1.66589,0
236,0,0.0354004,0.00213623,0.238342,1.20282,2.48297,-151.972,-442.994,-4000.87,-662.041,-226.326,2.91497,0
236,1,0.0317383,0.0012207,0.206604,1.17761,2.35081,-151.279,-158.1,-4063.1,-745.283,-226.858,1.04508,0
236,2,0.0314331,0.0012207,0.149841,1.39884,2.59357,-152.149,-181.551,-3990.95,-721.767,-226.231,1.19325,0
236,3,0.0271606,0.0012207,0.0631714,1.37017,2.88438,-150.418,-102.491,-3982.78,-716.989,-226.478,0.681375,0
236,4,0.0262451,0.0012207,-0.0219727,0.872177,2.70157,-151.376,-110.851,-4129.47,-670.202,-227.28,0.73229,0
237,0,0.0170898,0.00183105,-0.109558,1.31201,2.92262,-152.941,43.9578,-3994.59,-748.57,-226.119,-0.287417,0
237,1,0.0170898,0.000915527,-0.177307,1.02505,2.76782,-151.811,370.873,-3984.76,-683.677,-226.248,-2.44299,0
237,2,0.0204468,0,-0.224304,1.15873,2.72089,-151.465,358.114,-4283.32,-678.146,-228.279,-2.36434,0
237,3,0.0164795,0.0012207,-0.236511,1.20165,2.70155,-151.285,367.5,-4046.26,-595.504,-226.746,-2.42919,0
237,4,0.0186157,0.00152588,-0.210266,1.00272,2.96544,-151.819,224.021,-4169.35,-752.552,-227.463,-1.47558,0
238,0,0.0289917,0.00213623,-0.161743,0.967497,2.80549,-153.203,316.259,-4210.83,-622.268,-227.485,-2.06431,0
238,1,0.0326538,0.00183105,-0.101624,1.33882,2.98379,-152.508,268.205,-4297.83,-598.676,-228.181,-1.75863,0
238,2,0.0247192,0.0012207,-0.00244141,0.825311,3.0775,-151.909,61.7801,-4063.99,-790.118,-226.753,-0.406693,0
238,3,0.038147,0.0012207,0.0790405,0.894113,2.92179,-151.902,54.4283,-4085.02,-692.843,-226.892,-0.358312,0
238,4,0.039978,0.00244141,0.160522,0.898981,2.83097,-152.942,-183.444,-4145.88,-674.329,-227.108,1.19944,0
239,0,0.038147,0.00152588,0.215149,0.853916,2.63232,-152.245,-269.227,-4278.14,-711.593,-228.1,1.76838,0
239,1,0.0341797,0.00183105,0.235291,1.09793,2.61074,-153.455,-181.612,-4038.69,-665.621,-226.318,1.18349,0
239,2,0.022583,0.00152588,0.227966,1.59815,2.63735,-152.843,-279.788,-3989.29,-730.952,-226.101,1.83056,0
239,3,0.0271606,0.00152588,0.188599,1.22416,3.18627,-152.514,-56.3165,-4185.92,-738.471,-227.446,0.369255,0
239,4,0.0314331,0.00213623,0.1297,1.20364,2.76677,-152.33,-85.4259,-4150.7,-697.571,-227.248,0.560794,0
240,0,0.0234985,0.000915527,0.0289917,1.07578,2.98418,-153.117,67.7273,-4179.52,-631.767,-227.296,-0.442323,0
240,1,0.0256348,0.00152588,-0.0473022,1.13808,2.69904,-152.941,157.376,-4138.43,-776.101,-227.059,-1.029,0
240,2,0.0183105,0.000610352,-0.134583,1.26522,3.10074,-151.379,195.278,-4021.28,-636.969,-226.564,-1.29,0
240,3,0.0195312,0.00152588,-0.192871,1.2062,3.51269,-153.217,502.176,-4246.11,-643.937,-227.713,-3.27754,0
240,4,0.0210571,0.000305176,-0.230408,1.37455,3.122,-151.904,419.763,-4033.96,-724.582,-226.556,-2.76335,0
241,0,0.0204468,0.000305176,-0.23468,1.02724,2.6105,-152.246,642.912,-4055.58,-701.718,-226.638,-4.22286,0
241,1,0.0204468,0.00152588,-0.201416,1.53091,2.59127,-152.5,364.541,-4031.7,-762.463,-226.437,-2.39043,0
241,2,0.0250244,0.000610352,-0.144958,1.51168,2.67744,-152.762,378.805,-4110.22,-706.29,-226.906,-2.47971,0
241,3,0.0341797,0.00183105,-0.0549316,1.38386,2.3445,-153.363,241.92,-4095.79,-674.457,-226.707,-1.57743,0
241,4,0.032959,0.000915527,0.0286865,1.2958,2.71906,-154.069,146.875,-4134.59,-752.618,-226.836,-0.953306,0
242,0,0.0354004,0.0012207,0.114136,1.40089,2.81261,-151.978,-50.882,-4053.14,-605.042,-226.669,0.334798,0
242,1,0.0366211,0.00183105,0.18158,1.53289,2.56995,-153.017,-93.2567,-3986.56,-740.029,-226.053,0.609454,0
242,2,0.0357056,0.00213623,0.229187,1.22675,2.87676,-152.331,-259.284,-4213.43,-660.32,-227.66,1.70211,0
