Devices
1000
,,FSR - Force,FSR - Electric Potential,FSR - Electric Potential,ForcePlate - Force,,,ForcePlate - Moment,,,ForcePlate - CoP,,,
Frame,Sub Frame,Loadcell Hogu,Film sensor,Loadcell Bat,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,V,V,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
330,0,0.0216675,0.000305176,-0.228882,5.89404,1.73614,-155.46,326.559,-3697.86,-267.313,-223.787,-2.1006,0
330,1,0.0274658,0.000610352,-0.22644,5.93332,1.32088,-155.278,354.716,-3461.1,-394.07,-222.29,-2.2844,0
330,2,0.0195312,0,-0.193481,5.94129,1.55748,-156.412,252.55,-3734.22,-299.831,-223.874,-1.61464,0
330,3,0.0152588,0,-0.131836,5.80686,1.51504,-155.805,195.277,-3702.86,-328.092,-223.766,-1.25335,0
330,4,0.0271606,0.000915527,-0.0332642,5.54489,1.49299,-156.325,104.51,-3540.63,-286.98,-222.649,-0.668547,0
331,0,0.0213623,0.000610352,0.0408936,5.88847,1.63027,-154.154,133.235,-3637.41,-310.05,-223.596,-0.864301,0
331,1,0.0311279,0.00152588,0.128174,5.69565,1.69318,-156.069,80.2805,-3582.22,-356.208,-222.953,-0.514392,0
331,2,0.032959,0.000610352,0.19043,5.75474,1.19071,-153.625,-140.679,-3624.24,-385.577,-223.592,0.915731,0
331,3,0.027771,0.00213623,0.233154,5.25673,1.67182,-155.808,-222.126,-3502.18,-306.05,-222.478,1.42564,0
331,4,0.0299072,0.000915527,0.245972,5.23786,1.18488,-157.016,-475.509,-3491.47,-413.677,-222.236,3.02841,0
332,0,0.0271606,0.000305176,0.216064,5.89415,1.38522,-156.581,-166.008,-3528.12,-403.511,-222.532,1.0602,0
332,1,0.0280762,0.000305176,0.160522,5.65011,1.76268,-156.066,-295.682,-3420.47,-352.606,-221.917,1.89459,0
332,2,0.0244141,0.00183105,0.0872803,5.9332,1.47666,-155.366,-106.359,-3495.83,-408.31,-222.501,0.684573,0
332,3,0.0210571,0.00183105,-0.00671387,5.6263,1.34364,-154.757,-112.722,-3501.94,-339.076,-222.629,0.72838,0
332,4,0.0088501,0.00152588,-0.0909424,5.75943,1.69659,-156.064,68.8364,-3319.07,-329.295,-221.267,-0.441077,0
333,0,0.0167847,0.0012207,-0.166931,6.02476,1.62727,-155.978,300.356,-3578.62,-342.05,-222.943,-1.92563,0
333,1,0.0189209,0,-0.21637,5.97725,1.67519,-155.368,335.238,-3347.07,-305.759,-221.543,-2.1577,0
333,2,0.0183105,0.000305176,-0.233765,6.20143,1.73815,-157.02,327.296,-3424.84,-356.036,-221.812,-2.08442,0
333,3,0.0292969,0.00152588,-0.215454,6.19781,1.67469,-155.453,235.265,-3453.55,-310.134,-222.216,-1.51342,0
333,4,0.0268555,-0.000305176,-0.173645,6.08617,1.91788,-155.548,234.827,-3457.08,-374.701,-222.225,-1.50967,0
334,0,0.0231934,0.00152588,-0.113525,6.26069,1.8756,-154.587,110.04,-3483.51,-296.181,-222.534,-0.711835,0
334,1,0.0250244,0,-0.012207,6.15106,1.47818,-154.755,49.3986,-3461.59,-366.544,-222.368,-0.319205,0
334,2,0.0323486,0.0012207,0.0634766,6.15116,1.4575,-154.577,-30.2,-3346.74,-292.896,-221.651,0.195372,0
334,3,0.0314331,0.000610352,0.150452,5.64765,1.3237,-154.927,-247.52,-3334.21,-321.297,-221.521,1.59766,0
334,4,0.0292969,0.0012207,0.206604,6.5478,1.50322,-155.701,-306.422,-3228.52,-316.556,-220.735,1.96802,0
335,0,0.0314331,0.00213623,0.236511,5.86982,1.34574,-155.704,-280.574,-3227.23,-261.159,-220.727,1.80198,0
335,1,0.0259399,0.00152588,0.235596,6.25902,1.4829,-154.748,-462.991,-3244.27,-349.507,-220.965,2.99191,0
