Devices
1000
,,FSR - Force,FSR - Electric Potential,FSR - Electric Potential,ForcePlate - Force,,,ForcePlate - Moment,,,ForcePlate - CoP,,,
Frame,Sub Frame,Loadcell Hogu,Film sensor,Loadcell Bat,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,V,V,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
292,0,0.0286865,0.00152588,-0.0161743,4.15708,-0.785007,-154.441,-55.3333,-3038.75,528.229,-219.676,0.358282,0
292,1,0.0219727,0.00152588,0.0598145,4.29913,-1.05585,-156.343,-167.673,-3148.97,616.648,-220.141,1.07247,0
292,2,0.0302124,0.00366211,0.143738,4.0704,-0.742253,-155.14,-297.669,-3149.01,431.018,-220.298,1.91871,0
292,3,0.0317383,0.00244141,0.203247,4.12014,-0.812124,-155.483,-390.653,-3310.37,552.068,-221.291,2.51251,0
292,4,0.0378418,0.0012207,0.234375,4.40378,-0.721547,-155.569,-442.175,-3233.22,524.07,-220.783,2.84231,0
293,0,0.0256348,0.00183105,0.23468,4.18241,-0.49866,-156.008,-588.83,-3027.89,491.065,-219.409,3.77437,0
293,1,0.0259399,0.000915527,0.201416,4.22835,-0.634068,-155.137,-294.452,-3244.25,593.954,-220.912,1.89801,0
293,2,0.0234985,0.00274658,0.141907,4.02355,-0.606479,-154.27,-359.635,-2997.43,509.281,-219.43,2.3312,0
293,3,0.0177002,0.000915527,0.0445557,4.16308,-0.458501,-156.186,-275.309,-3213.06,506.215,-220.572,1.7627,0
293,4,0.0244141,0.0012207,-0.0332642,4.00779,-1.11891,-154.695,-181.229,-3130.28,583.567,-220.235,1.17152,0
294,0,0.0177002,0.0012207,-0.118103,4.53073,-0.541899,-154.876,32.875,-3026.77,542.762,-219.543,-0.212266,0
294,1,0.0186157,0.000610352,-0.183411,4.36079,-0.370837,-157.057,107.459,-3113.77,455.766,-219.826,-0.684203,0
294,2,0.0170898,0.000305176,-0.227051,3.9781,-0.807274,-153.751,345.223,-3067.88,463.761,-219.953,-2.24533,0
294,3,0.0161743,0.00152588,-0.238647,4.34156,-1.12293,-156.868,398.351,-3061.73,515.139,-219.518,-2.5394,0
294,4,0.022583,0.0012207,-0.211487,4.2038,-0.830505,-155.132,242.578,-2898.35,607.17,-218.683,-1.56368,0
295,0,0.0186157,0.000305176,-0.155334,4.66903,-1.23033,-156.339,182.457,-3040.74,519.126,-219.45,-1.16706,0
295,1,0.0222778,0.0012207,-0.083313,3.89446,-0.566079,-154.361,-35.3852,-3125.03,556.694,-220.245,0.229236,0
295,2,0.0305176,0.00335693,0.00823975,4.07402,-0.985583,-154.78,-42.9687,-2973.39,676.267,-219.21,0.277611,0
295,3,0.0253296,0.000305176,0.0958252,4.56085,-0.504038,-156.268,-255.026,-3353.77,557.777,-221.462,1.63198,0
295,4,0.0296021,0.00244141,0.169678,3.86065,-1.14574,-156.521,-315.91,-3210.19,556.165,-220.51,2.01832,0
296,0,0.03479,0.000610352,0.221558,4.20933,-0.943928,-156.347,-396.343,-3127.06,551.423,-220.001,2.53502,0
296,1,0.0305176,0.00152588,0.236206,4.17896,-0.541323,-155.139,-278.72,-2976.03,486.448,-219.183,1.79658,0
296,2,0.0289917,0.00305176,0.221558,3.88917,-0.69324,-153.314,-318.88,-2975.62,522.816,-219.409,2.07992,0
296,3,0.0234985,0.000915527,0.179443,3.91958,-0.39006,-156.1,-228.527,-2972.57,533.342,-219.043,1.46398,0
296,4,0.0299072,0.00213623,0.121765,4.22476,-0.808553,-153.831,-212.59,-3255.13,598.183,-221.16,1.38197,0
297,0,0.0189209,0,0.0204468,3.83558,-0.371334,-156.797,-61.1454,-3021.41,575.712,-219.27,0.389966,0
297,1,0.020752,0.00152588,-0.0595093,4.19617,-0.187452,-153.76,48.3,-3119.94,473.76,-220.291,-0.314125,0
297,2,0.0146484,0.00152588,-0.144653,4.07204,-0.434599,-156.188,182.222,-2952.49,482.822,-218.903,-1.16668,0
297,3,0.0158691,0.0012207,-0.201111,4.40018,-0.632112,-155.138,96.2217,-3100.88,505.902,-219.988,-0.620231,0
297,4,0.0189209,0.0012207,-0.233765,4.29122,-0.325387,-155.67,254.138,-3183.69,469.896,-220.452,-1.63254,0
298,0,0.0228882,0.00183105,-0.233154,4.51276,-0.324577,-156.707,198.129,-2996.56,497.264,-219.122,-1.26432,0
298,1,0.0189209,0.00152588,-0.198669,3.94175,-0.28113,-156.278,232.44,-2937.91,552.696,-218.799,-1.48735,0
298,2,0.0198364,0,-0.137329,4.00394,-0.808968,-155.141,78.0735,-3066.84,431.191,-219.768,-0.503244,0
298,3,0.0234985,0.000915527,-0.0415039,4.1232,-0.219561,-157.67,35.228,-3200.25,507.352,-220.297,-0.223428,0
298,4,0.0241089,0.000915527,0.0372314,4.00813,-0.612855,-156.621,152.714,-3002.67,454.928,-219.172,-0.975054,0
299,0,0.0280762,0.00152588,0.123596,4.07026,-0.257637,-155.411,-110.464,-3174.45,446.127,-220.426,0.710783,0
299,1,0.032959,0.0012207,0.185242,3.93734,-0.498911,-154.449,-176.901,-3126.42,510.21,-220.242,1.14536,0
299,2,0.0296021,0.00152588,0.230103,4.16027,-0.720858,-154.876,-386.672,-3215.2,533.184,-220.76,2.49665,0
299,3,0.0286865,0.00213623,0.237427,3.83043,-0.367218,-154.275,-584.501,-3219.35,626.075,-220.868,3.78869,0
299,4,0.03479,0.000915527,0.210571,4.00943,-0.635328,-155.836,-305.125,-3234.05,515.151,-220.753,1.95798,0
300,0,0.0201416,0.000915527,0.15625,3.54683,-0.45915,-155.846,-330.926,-3223.18,454.971,-220.682,2.12341,0
300,1,0.0256348,0.000305176,0.0836182,3.67241,-0.32241,-155.414,-112.897,-3016.09,371.177,-219.407,0.726425,0
300,2,0.0231934,0.00152588,-0.00946045,3.85364,-0.788053,-156.096,-188.774,-3014.79,454.04,-219.314,1.20935,0
300,3,0.0170898,-0.000305176,-0.0964355,3.89643,-0.50123,-155.493,-54.5447,-3096.77,501.245,-219.916,0.350785,0
300,4,0.0134277,0.000610352,-0.170898,3.87272,-0.0595708,-156.2,209.379,-2987.72,437.145,-219.128,-1.34046,0
301,0,0.0128174,0.000610352,-0.218811,4.1588,-0.677789,-155.229,161.488,-3161.63,455.094,-220.368,-1.04032,0
301,1,0.0210571,0.000915527,-0.236206,4.17728,-0.344069,-154.278,230.564,-3092.33,520.219,-220.044,-1.49447,0
301,2,0.0180054,0.0012207,-0.220337,3.87695,-0.901687,-155.228,51.4438,-3309.8,496.829,-221.322,-0.331409,0
301,3,0.0256348,0.0012207,-0.174255,4.23232,-0.527556,-155.922,88.0704,-3278.91,655.329,-221.029,-0.564835,0
301,4,0.0250244,0.00274658,-0.116577,4.37463,-0.541333,-154.967,78.342,-3002.28,431.382,-219.374,-0.505538,0
302,0,0.0256348,0.000305176,-0.0161743,4.25471,-0.461481,-157.142,-64.0448,-3233.47,530.037,-220.577,0.407561,0
302,1,0.032959,0.000305176,0.0619507,3.9022,-0.771566,-156.883,-42.722,-3317.03,418.414,-221.143,0.272318,0
302,2,0.027771,0.0012207,0.145874,4.42774,-0.546981,-156.878,-345.229,-3223.2,455.154,-220.546,2.20063,0
302,3,0.03479,0.00183105,0.202026,3.78457,-0.455186,-155.495,-430.535,-3091.66,412.547,-219.883,2.7688,0
302,4,0.0262451,0.00183105,0.233765,3.65566,-0.854375,-154.965,-336.902,-3141.14,523.475,-220.27,2.17404,0
