Devices
1000
,,FSR - Force,FSR - Electric Potential,FSR - Electric Potential,ForcePlate - Force,,,ForcePlate - Moment,,,ForcePlate - CoP,,,
Frame,Sub Frame,Loadcell Hogu,Film sensor,Loadcell Bat,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,V,V,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
260,0,0.0335693,0.000915527,-0.151672,2.50422,-5.76267,-151.913,19.181,6588.19,184.456,-156.632,-0.126264,0
260,1,0.0326538,0.000305176,-0.0946045,2.7502,-5.58836,-153.216,-118.316,6526.95,198.983,-157.4,0.772217,0
260,2,0.0314331,0.000610352,-0.0375366,2.32617,-5.54151,-151.748,-237.812,6463.2,73.4197,-157.408,1.56715,0
260,3,0.0308228,0.0012207,-0.00915527,2.58446,-5.31638,-150.619,-261.727,6531.05,87.183,-156.639,1.73767,0
260,4,0.0323486,0.000610352,0.0543213,2.68025,-5.54174,-152.35,-360.613,6466.99,124.443,-157.552,2.367,0
261,0,0.0344849,0.000915527,0.109558,2.54565,-5.25281,-151.487,-526.979,6454.3,152.308,-157.394,3.4787,0
261,1,0.0296021,0.000610352,0.154419,2.32992,-5.27701,-152.791,-572.92,6553.67,156.77,-157.107,3.74971,0
261,2,0.0292969,0.00183105,0.185852,2.36539,-5.31563,-151.14,-618.035,6612.06,53.9709,-156.252,4.08915,0
261,3,0.0305176,0.0012207,0.191345,2.5676,-5.16445,-152.706,-300.115,6650.14,78.1432,-156.451,1.96531,0
261,4,0.0256348,0.00183105,0.185547,2.67368,-5.44905,-150.44,-312.29,6509.06,147.271,-156.733,2.07585,0
262,0,0.032959,0.00244141,0.106812,2.43592,-5.36407,-151.313,-331.27,6449.44,157.038,-157.377,2.1893,0
262,1,0.0354004,0.000915527,0.0180054,2.03775,-5.23027,-151.582,-302.978,6617.42,63.9091,-156.344,1.99878,0
262,2,0.022583,0.000305176,-0.0787354,2.39036,-5.27431,-151.401,-105.12,6646.42,170.767,-156.101,0.694311,0
262,3,0.0302124,0.0012207,-0.139771,2.3906,-4.83457,-151.76,180.534,6603.23,176.758,-156.489,-1.18961,0
262,4,0.0344849,0.00152588,-0.186157,2.51963,-5.12036,-150.974,102.879,6472.36,83.6821,-157.129,-0.681434,0
263,0,0.0265503,0.000610352,-0.198975,2.21415,-5.49764,-150.796,364.771,6510.49,138.97,-156.826,-2.41898,0
263,1,0.0238037,0.0012207,-0.177612,2.19129,-5.25307,-151.669,-14.0927,6602.08,45.8439,-156.47,0.0929172,0
263,2,0.0323486,0.000610352,-0.137329,2.26636,-5.41312,-153.226,122.651,6573.91,185.482,-157.097,-0.80046,0
263,3,0.0283813,-0.000305176,-0.0570679,2.19675,-5.27894,-152.275,6.29762,6487.29,139.185,-157.398,-0.0413568,0
263,4,0.0271606,0.000610352,-0.0296021,1.94744,-5.31688,-150.015,-251.697,6600.98,156.344,-155.998,1.67781,0
264,0,0.0402832,0.0012207,0.0216675,2.28732,-5.345,-153.052,-441.998,6502.45,143.178,-157.515,2.88789,0
264,1,0.0372314,0.000915527,0.0750732,2.32655,-5.58391,-150.959,-408.063,6541.66,225.768,-156.666,2.70313,0
264,2,0.0430298,0.00152588,0.130615,1.94792,-4.89756,-150.283,-523.752,6531.38,166.166,-156.54,3.4851,0
264,3,0.0372314,0.0012207,0.164185,2.17547,-5.27704,-152.01,-562.204,6496.93,203.19,-157.26,3.69847,0
264,4,0.0354004,0.0012207,0.189819,2.30811,-5.18854,-152.878,-513.912,6616.81,189.275,-156.718,3.36158,0
265,0,0.0338745,0.00183105,0.184021,1.9532,-4.96718,-151.758,-448.968,6550.7,180.368,-156.835,2.95844,0
265,1,0.0280762,0.00152588,0.168762,1.6898,-5.16677,-151.933,-334.611,6588.13,133.708,-156.638,2.20236,0
265,2,0.0335693,0.000305176,0.0814819,1.71609,-5.32424,-152.537,-274.827,6525.43,184.962,-157.221,1.8017,0
265,3,0.0286865,0.0012207,-0.012207,1.84562,-5.25765,-151.844,-104.588,6430.51,166.95,-157.651,0.688783,0
265,4,0.0238037,0.000305176,-0.0994873,1.56591,-5.39307,-153.667,-222.116,6559.68,171.139,-157.312,1.44544,0
266,0,0.0238037,0.00183105,-0.161133,1.66374,-4.79041,-150.813,3.94646,6561.55,162.479,-156.492,-0.026168,0
266,1,0.0372314,0.00183105,-0.190125,1.47373,-4.95003,-153.157,19.3975,6607.86,139.413,-156.856,-0.126651,0
266,2,0.0299072,0.00152588,-0.19989,1.2399,-4.89105,-153.771,-1.12226,6263.98,228.961,-159.264,0.0072983,0
266,3,0.0326538,0.00152588,-0.166321,1.42734,-5.1242,-151.153,-178.089,6526.92,254.665,-156.819,1.1782,0
266,4,0.0305176,0.000915527,-0.117798,1.76373,-5.45926,-153.142,-213.924,6470.77,217.665,-157.747,1.3969,0
267,0,0.0292969,0,-0.0430298,1.89001,-4.96912,-152.802,-159.904,6678.62,199.152,-156.292,1.04648,0
267,1,0.0314331,0,-0.0247192,1.97519,-4.74652,-152.11,-284.075,6630.31,199.327,-156.411,1.86756,0
267,2,0.0354004,0.000915527,0.0393677,2.26394,-5.29943,-152.182,-574.17,6475.73,198.621,-157.448,3.77291,0
267,3,0.0305176,0.0012207,0.090332,2.2671,-5.49944,-153.046,-571.664,6547.28,212.186,-157.22,3.73524,0
267,4,0.0314331,0.000915527,0.142517,2.21771,-5.09905,-153.231,-598.142,6656.92,54.6467,-156.556,3.90353,0
268,0,0.0390625,0.00274658,0.175781,1.99992,-5.07802,-152.362,-798.935,6531.85,189.155,-157.129,5.24367,0
268,1,0.0384521,0.00305176,0.195007,1.73173,-5.51786,-151.23,-571.55,6567.25,90.956,-156.574,3.77935,0
268,2,0.0338745,0.00183105,0.186462,1.93409,-5.05565,-152.623,-787.001,6614.74,188.97,-156.66,5.15651,0
268,3,0.0311279,0.00183105,0.137939,1.88835,-5.14366,-152.537,-478.512,6687.14,142.621,-156.161,3.13703,0
268,4,0.0302124,0.0012207,0.0466919,1.84931,-5.06027,-152.975,-308.443,6476.65,208.809,-157.662,2.0163,0
269,0,0.0286865,0,-0.0515747,1.84836,-5.52383,-152.621,-49.0304,6501.82,166.553,-157.399,0.321257,0
269,1,0.017395,0.000610352,-0.126953,2.25971,-5.1213,-151.493,-198.945,6537.13,171.251,-156.849,1.31323,0
269,2,0.0167847,0.000610352,-0.177917,1.86772,-4.70627,-152.463,-37.1112,6458,177.237,-157.642,0.24341,0
269,3,0.0305176,0.00152588,-0.196838,2.02283,-4.99251,-153.323,17.675,6655.97,167.119,-156.589,-0.115279,0
269,4,0.0320435,0.000305176,-0.188599,1.66547,-5.14357,-151.586,-88.6117,6677.19,124.442,-155.951,0.584562,0
270,0,0.0262451,0.0012207,-0.151367,2.06957,-5.30413,-153.493,-150.678,6432.3,125.447,-158.094,0.981659,0
270,1,0.0296021,0.00183105,-0.0927734,1.71332,-5.3222,-151.928,-241.296,6586.73,180.019,-156.646,1.58822,0
270,2,0.0308228,-0.000305176,-0.0393677,2.28235,-5.14374,-151.579,-155.508,6545.07,189.838,-156.821,1.02592,0
270,3,0.0372314,-0.000305176,-0.0112915,1.73058,-5.05362,-151.064,-363.593,6656.31,170.526,-155.937,2.40689,0
270,4,0.0363159,0.000915527,0.0540161,2.15915,-5.3903,-153.918,-467.135,6641.72,217.012,-156.849,3.03497,0
271,0,0.0390625,0.0012207,0.110474,2.43949,-5.10138,-152.621,-453.964,6433.93,152.976,-157.844,2.97445,0
271,1,0.0366211,0.00183105,0.15625,2.04664,-5.03578,-153.231,-608.183,6584.19,217.376,-157.031,3.96907,0
