Devices
1000
,,FSR - Force,FSR - Electric Potential,FSR - Electric Potential,ForcePlate - Force,,,ForcePlate - Moment,,,ForcePlate - CoP,,,
Frame,Sub Frame,Loadcell Hogu,Film sensor,Loadcell Bat,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,V,V,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
410,0,0.0195312,0.000305176,-0.183105,3.50334,-1.38627,-154.726,112.549,7726.47,1403.92,-150.064,-0.727411,0
410,1,0.0100708,0.000610352,-0.160217,3.33156,-1.52226,-155.596,51.436,7610.6,1367.08,-151.087,-0.330575,0
410,2,0.0192261,0.00335693,-0.110474,3.02848,-1.12851,-157.693,-65.5219,7635.88,1302.91,-151.578,0.415503,0
410,3,0.0149536,-0.000305176,-0.0448608,3.50569,-1.40827,-155.853,-189.029,7825.57,1380.13,-149.789,1.21287,0
410,4,0.0216675,0.000915527,-0.0259399,3.88297,-1.50018,-156.285,-270.108,7500.2,1357.95,-152.009,1.72831,0
411,0,0.0259399,0.00152588,0.0323486,3.72538,-1.40946,-156.116,-299.1,7613.19,1269.43,-151.234,1.91589,0
411,1,0.0231934,0.0012207,0.0909424,3.47642,-1.13862,-155.252,-421.281,7888.88,1217.42,-149.187,2.71352,0
411,2,0.0265503,0.00183105,0.137024,4.30285,-1.89814,-157.839,-441.235,7502.11,1218.27,-152.47,2.79547,0
411,3,0.0259399,0.00244141,0.173645,3.73843,-1.9026,-159.581,-653.658,7537,1227.43,-152.77,4.09609,0
411,4,0.0216675,0.0012207,0.188599,4.04067,-1.91999,-158.446,-376.285,7744.11,1273.28,-151.125,2.37485,0
412,0,0.0231934,0.00274658,0.188904,3.57391,-1.82961,-156.107,-384.02,7645.28,1310.28,-151.025,2.45998,0
412,1,0.0216675,0.000610352,0.128479,3.85879,-1.60974,-156.112,-262.685,7483.17,1265,-152.065,1.68267,0
412,2,0.0280762,0.00183105,0.0436401,4.01093,-1.07953,-156.209,-73.4464,7495.54,1275.39,-152.016,0.470181,0
412,3,0.0213623,0.000915527,-0.0543213,3.52873,-1.5887,-156.379,-38.8482,7541.59,1209.51,-151.774,0.248424,0
412,4,0.015564,0.00244141,-0.124207,3.91333,-1.83759,-158.452,-5.84399,7465.68,1349.18,-152.884,0.0368818,0
413,0,0.0183105,0.00183105,-0.172119,3.5752,-2.07557,-157.151,74.619,7619.53,1176.36,-151.515,-0.474824,0
413,1,0.015564,0.00152588,-0.19104,3.57424,-1.7892,-156.114,319.711,7512.05,1279.4,-151.881,-2.04793,0
413,2,0.0183105,0.000915527,-0.176697,3.59474,-1.65337,-157.417,103.038,7850.22,1194.87,-150.131,-0.654554,0
413,3,0.0274658,0.000915527,-0.142517,3.3764,-1.3021,-157.252,205.989,7779.82,1279.28,-150.526,-1.30993,0
413,4,0.0231934,0.000915527,-0.0787354,3.0651,-1.41059,-155.776,45.676,7710.94,1260.17,-150.5,-0.293216,0
414,0,0.0170898,0,-0.0384521,3.50854,-1.70092,-156.987,45.9046,7507.61,1167.96,-152.177,-0.29241,0
414,1,0.0274658,0.00152588,0.000305176,3.35768,-1.56846,-157.507,-217.076,7630.07,1274.17,-151.557,1.3782,0
414,2,0.0256348,0.000610352,0.0558472,3.3967,-1.74232,-155.941,-301.595,7528.62,1222.72,-151.721,1.93404,0
414,3,0.0326538,0.000915527,0.110474,3.35731,-1.72304,-157.331,-345.485,7541.09,1222.96,-152.069,2.19591,0
414,4,0.0317383,0.00213623,0.153809,3.20233,-1.43491,-157.076,-389.694,7618.59,1269.4,-151.497,2.48093,0
